combination_id	allele_frequency	effect_size	sample_size	case_control_ratio	simulation_repetition	causal_variant	n_cases_sim	n_controls_sim	n_missing_sim	variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
DXELRFSTMIUW_9	0.05	1.5	600	0.5	9	aadE	188	299	275	aadE	2.46E-02	4.12E-01	4.12E-01	1.17E-01	1.43E-01	3.73E-02
DXELRFSTMIUW_10	0.05	1.5	600	0.5	10	aadE	188	299	275	aadE	2.46E-02	4.12E-01	4.11E-01	1.18E-01	1.44E-01	3.73E-02
RFYANTWJDFGS_1	0.05	1.5	700	0.5	1	aadE	136	351	275	aadE	2.46E-02	6.72E-01	7.67E-01	3.92E-02	1.32E-01	1.35E-02
RFYANTWJDFGS_2	0.05	1.5	700	0.5	2	aadE	136	351	275	aadE	2.46E-02	6.72E-01	7.47E-01	4.29E-02	1.33E-01	1.46E-02
RFYANTWJDFGS_3	0.05	1.5	700	0.5	3	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
RFYANTWJDFGS_4	0.05	1.5	700	0.5	4	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
RFYANTWJDFGS_5	0.05	1.5	700	0.5	5	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
RFYANTWJDFGS_6	0.05	1.5	700	0.5	6	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
RFYANTWJDFGS_7	0.05	1.5	700	0.5	7	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
RFYANTWJDFGS_8	0.05	1.5	700	0.5	8	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
RFYANTWJDFGS_9	0.05	1.5	700	0.5	9	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.41E-01	6.14E-02	1.32E-01	2.12E-02
RFYANTWJDFGS_10	0.05	1.5	700	0.5	10	aadE	136	351	275	aadE	2.46E-02	6.72E-01	6.73E-01	5.54E-02	1.31E-01	1.92E-02
GYQJTROVXLSN_1	0.05	5	100	0.5	1	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_2	0.05	5	100	0.5	2	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_3	0.05	5	100	0.5	3	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_4	0.05	5	100	0.5	4	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_5	0.05	5	100	0.5	5	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_6	0.05	5	100	0.5	6	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_7	0.05	5	100	0.5	7	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_8	0.05	5	100	0.5	8	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.42E-02	5.33E-01	2.62E-01	2.04E-01	bad-chisq
GYQJTROVXLSN_9	0.05	5	100	0.5	9	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
GYQJTROVXLSN_10	0.05	5	100	0.5	10	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
NNNUQEQQNIEJ_1	0.05	5	200	0.5	1	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_2	0.05	5	200	0.5	2	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_3	0.05	5	200	0.5	3	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_4	0.05	5	200	0.5	4	aadE	99	99	564	aadE	4.55E-02	1.69E-02	2.78E-02	3.80E-01	1.71E-01	1.56E-01	bad-chisq
NNNUQEQQNIEJ_5	0.05	5	200	0.5	5	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_6	0.05	5	200	0.5	6	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_7	0.05	5	200	0.5	7	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_8	0.05	5	200	0.5	8	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_9	0.05	5	200	0.5	9	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.68E-02	4.07E-01	1.69E-01	1.70E-01	bad-chisq
NNNUQEQQNIEJ_10	0.05	5	200	0.5	10	aadE	99	99	564	aadE	4.55E-02	1.69E-02	1.87E-02	4.01E-01	1.69E-01	1.67E-01	bad-chisq
QSPLBNFZDGVG_1	0.05	5	300	0.5	1	aadE	149	149	464	aadE	4.70E-02	6.19E-03	6.08E-03	3.75E-01	1.36E-01	1.59E-01
QSPLBNFZDGVG_2	0.05	5	300	0.5	2	aadE	149	149	464	aadE	4.70E-02	6.19E-03	5.13E-03	3.84E-01	1.36E-01	1.62E-01
QSPLBNFZDGVG_3	0.05	5	300	0.5	3	aadE	149	149	464	aadE	4.70E-02	6.19E-03	6.08E-03	3.75E-01	1.36E-01	1.59E-01
QSPLBNFZDGVG_4	0.05	5	300	0.5	4	aadE	149	149	464	aadE	4.70E-02	6.19E-03	6.92E-02	2.55E-01	1.40E-01	1.05E-01
QSPLBNFZDGVG_5	0.05	5	300	0.5	5	aadE	149	149	464	aadE	4.70E-02	6.19E-03	7.07E-03	3.70E-01	1.36E-01	1.56E-01
QSPLBNFZDGVG_6	0.05	5	300	0.5	6	aadE	149	149	464	aadE	4.70E-02	6.19E-03	6.08E-03	3.75E-01	1.36E-01	1.59E-01
QSPLBNFZDGVG_7	0.05	5	300	0.5	7	aadE	149	149	464	aadE	4.70E-02	6.19E-03	7.43E-03	3.68E-01	1.36E-01	1.55E-01
QSPLBNFZDGVG_8	0.05	5	300	0.5	8	aadE	149	149	464	aadE	4.70E-02	6.19E-03	1.01E-02	3.55E-01	1.37E-01	1.49E-01
QSPLBNFZDGVG_9	0.05	5	300	0.5	9	aadE	149	149	464	aadE	4.70E-02	6.19E-03	6.08E-03	3.75E-01	1.36E-01	1.59E-01
QSPLBNFZDGVG_10	0.05	5	300	0.5	10	aadE	149	149	464	aadE	4.70E-02	6.19E-03	7.11E-03	3.70E-01	1.36E-01	1.56E-01
JPODQVYKWHRM_1	0.05	5	400	0.5	1	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_2	0.05	5	400	0.5	2	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_3	0.05	5	400	0.5	3	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_4	0.05	5	400	0.5	4	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_5	0.05	5	400	0.5	5	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_6	0.05	5	400	0.5	6	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_7	0.05	5	400	0.5	7	aadE	199	199	364	aadE	4.77E-02	2.24E-03	1.86E-03	3.66E-01	1.17E-01	1.56E-01
JPODQVYKWHRM_8	0.05	5	400	0.5	8	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.18E-03	3.59E-01	1.16E-01	1.53E-01
JPODQVYKWHRM_9	0.05	5	400	0.5	9	aadE	199	199	364	aadE	4.77E-02	2.24E-03	3.61E-03	3.45E-01	1.18E-01	1.46E-01
JPODQVYKWHRM_10	0.05	5	400	0.5	10	aadE	199	199	364	aadE	4.77E-02	2.24E-03	2.91E-03	3.52E-01	1.17E-01	1.49E-01
JGGNROFCSCAL_1	0.05	5	500	0.5	1	aadE	249	249	264	aadE	4.82E-02	8.15E-04	5.25E-04	3.63E-01	1.04E-01	1.55E-01
JGGNROFCSCAL_2	0.05	5	500	0.5	2	aadE	249	249	264	aadE	4.82E-02	8.15E-04	8.19E-04	3.50E-01	1.04E-01	1.49E-01
JGGNROFCSCAL_3	0.05	5	500	0.5	3	aadE	249	249	264	aadE	4.82E-02	8.15E-04	1.02E-03	3.47E-01	1.05E-01	1.47E-01
JGGNROFCSCAL_4	0.05	5	500	0.5	4	aadE	249	249	264	aadE	4.82E-02	8.15E-04	1.19E-03	3.41E-01	1.05E-01	1.45E-01
JGGNROFCSCAL_5	0.05	5	500	0.5	5	aadE	249	249	264	aadE	4.82E-02	8.15E-04	7.84E-04	3.50E-01	1.04E-01	1.50E-01
JGGNROFCSCAL_6	0.05	5	500	0.5	6	aadE	249	249	264	aadE	4.82E-02	8.15E-04	7.84E-04	3.50E-01	1.04E-01	1.50E-01
JGGNROFCSCAL_7	0.05	5	500	0.5	7	aadE	249	249	264	aadE	4.82E-02	8.15E-04	1.47E-03	3.36E-01	1.05E-01	1.42E-01
JGGNROFCSCAL_8	0.05	5	500	0.5	8	aadE	249	249	264	aadE	4.82E-02	8.15E-04	7.84E-04	3.50E-01	1.04E-01	1.50E-01
JGGNROFCSCAL_9	0.05	5	500	0.5	9	aadE	249	249	264	aadE	4.82E-02	8.15E-04	7.84E-04	3.50E-01	1.04E-01	1.50E-01
JGGNROFCSCAL_10	0.05	5	500	0.5	10	aadE	249	249	264	aadE	4.82E-02	8.15E-04	3.64E-04	3.77E-01	1.05E-01	1.59E-01
FKXSRVNSJYUY_1	0.05	5	600	0.5	1	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.01E-02	3.67E-01	1.42E-01	1.16E-01
FKXSRVNSJYUY_2	0.05	5	600	0.5	2	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.01E-02	3.67E-01	1.42E-01	1.16E-01
FKXSRVNSJYUY_3	0.05	5	600	0.5	3	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.41E-02	3.52E-01	1.43E-01	1.11E-01
FKXSRVNSJYUY_4	0.05	5	600	0.5	4	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.01E-02	3.67E-01	1.42E-01	1.16E-01
FKXSRVNSJYUY_5	0.05	5	600	0.5	5	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.27E-02	3.58E-01	1.43E-01	1.13E-01
FKXSRVNSJYUY_6	0.05	5	600	0.5	6	aadE	191	296	275	aadE	2.46E-02	1.02E-02	7.86E-03	3.80E-01	1.42E-01	1.20E-01
FKXSRVNSJYUY_7	0.05	5	600	0.5	7	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.01E-02	3.67E-01	1.42E-01	1.16E-01
FKXSRVNSJYUY_8	0.05	5	600	0.5	8	aadE	191	296	275	aadE	2.46E-02	1.02E-02	9.18E-03	3.72E-01	1.42E-01	1.18E-01
FKXSRVNSJYUY_9	0.05	5	600	0.5	9	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.01E-02	3.67E-01	1.42E-01	1.16E-01
FKXSRVNSJYUY_10	0.05	5	600	0.5	10	aadE	191	296	275	aadE	2.46E-02	1.02E-02	1.08E-02	3.64E-01	1.42E-01	1.15E-01
TSVVDGGMKHVZ_1	0.05	5	700	0.5	1	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.32E-03	3.88E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_2	0.05	5	700	0.5	2	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_3	0.05	5	700	0.5	3	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_4	0.05	5	700	0.5	4	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_5	0.05	5	700	0.5	5	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_6	0.05	5	700	0.5	6	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_7	0.05	5	700	0.5	7	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_8	0.05	5	700	0.5	8	aadE	140	347	275	aadE	2.46E-02	3.29E-03	2.02E-03	4.08E-01	1.31E-01	1.40E-01
TSVVDGGMKHVZ_9	0.05	5	700	0.5	9	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.24E-03	3.89E-01	1.31E-01	1.33E-01
TSVVDGGMKHVZ_10	0.05	5	700	0.5	10	aadE	140	347	275	aadE	2.46E-02	3.29E-03	3.76E-03	3.84E-01	1.32E-01	1.31E-01
QHBCTNAMUIOY_1	0.05	10	100	0.5	1	aadE	49	49	664	aadE	4.08E-02	4.11E-02	5.46E-02	4.93E-01	2.53E-01	1.95E-01	bad-chisq
QHBCTNAMUIOY_2	0.05	10	100	0.5	2	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
QHBCTNAMUIOY_3	0.05	10	100	0.5	3	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.49E-02	5.13E-01	2.52E-01	2.03E-01	bad-chisq
QHBCTNAMUIOY_4	0.05	10	100	0.5	4	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
QHBCTNAMUIOY_5	0.05	10	100	0.5	5	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.07E-02	5.23E-01	2.52E-01	2.07E-01	bad-chisq
QHBCTNAMUIOY_6	0.05	10	100	0.5	6	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
QHBCTNAMUIOY_7	0.05	10	100	0.5	7	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
QHBCTNAMUIOY_8	0.05	10	100	0.5	8	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
QHBCTNAMUIOY_9	0.05	10	100	0.5	9	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.54E-02	5.10E-01	2.51E-01	2.03E-01	bad-chisq
QHBCTNAMUIOY_10	0.05	10	100	0.5	10	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
NRJEHEMFMPCB_1	0.05	10	200	0.5	1	aadE	99	99	564	aadE	4.55E-02	2.14E-03	3.77E-03	5.01E-01	1.71E-01	2.05E-01	bad-chisq
NRJEHEMFMPCB_2	0.05	10	200	0.5	2	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_3	0.05	10	200	0.5	3	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_4	0.05	10	200	0.5	4	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_5	0.05	10	200	0.5	5	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_6	0.05	10	200	0.5	6	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_7	0.05	10	200	0.5	7	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.05E-03	5.23E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_8	0.05	10	200	0.5	8	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_9	0.05	10	200	0.5	9	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.01E-03	5.24E-01	1.67E-01	2.18E-01	bad-chisq
NRJEHEMFMPCB_10	0.05	10	200	0.5	10	aadE	99	99	564	aadE	4.55E-02	2.14E-03	2.10E-03	5.22E-01	1.67E-01	2.17E-01	bad-chisq
OALXRHUESDSH_1	0.05	10	300	0.5	1	aadE	149	149	464	aadE	4.70E-02	1.02E-03	9.61E-04	4.50E-01	1.35E-01	1.90E-01	bad-chisq
OALXRHUESDSH_2	0.05	10	300	0.5	2	aadE	149	149	464	aadE	4.70E-02	1.02E-03	9.61E-04	4.50E-01	1.35E-01	1.90E-01	bad-chisq
OALXRHUESDSH_3	0.05	10	300	0.5	3	aadE	149	149	464	aadE	4.70E-02	1.02E-03	1.47E-03	4.38E-01	1.36E-01	1.83E-01	bad-chisq
OALXRHUESDSH_4	0.05	10	300	0.5	4	aadE	149	149	464	aadE	4.70E-02	1.02E-03	2.01E-03	4.34E-01	1.39E-01	1.78E-01	bad-chisq
OALXRHUESDSH_5	0.05	10	300	0.5	5	aadE	149	149	464	aadE	4.70E-02	1.02E-03	6.31E-04	4.70E-01	1.36E-01	1.97E-01	bad-chisq
OALXRHUESDSH_6	0.05	10	300	0.5	6	aadE	149	149	464	aadE	4.70E-02	1.02E-03	9.61E-04	4.50E-01	1.35E-01	1.90E-01	bad-chisq
OALXRHUESDSH_7	0.05	10	300	0.5	7	aadE	149	149	464	aadE	4.70E-02	1.02E-03	9.61E-04	4.50E-01	1.35E-01	1.90E-01	bad-chisq
OALXRHUESDSH_8	0.05	10	300	0.5	8	aadE	149	149	464	aadE	4.70E-02	1.02E-03	3.13E-03	4.11E-01	1.38E-01	1.71E-01	bad-chisq
OALXRHUESDSH_9	0.05	10	300	0.5	9	aadE	149	149	464	aadE	4.70E-02	1.02E-03	1.00E-03	4.49E-01	1.35E-01	1.90E-01	bad-chisq
OALXRHUESDSH_10	0.05	10	300	0.5	10	aadE	149	149	464	aadE	4.70E-02	1.02E-03	9.61E-04	4.50E-01	1.35E-01	1.90E-01	bad-chisq
SBHRCTCRMOGY_1	0.05	10	400	0.5	1	aadE	199	199	364	aadE	4.77E-02	6.43E-05	1.51E-04	4.53E-01	1.18E-01	1.89E-01	bad-chisq
SBHRCTCRMOGY_2	0.05	10	400	0.5	2	aadE	199	199	364	aadE	4.77E-02	6.43E-05	5.70E-05	4.70E-01	1.15E-01	2.00E-01	bad-chisq
SBHRCTCRMOGY_3	0.05	10	400	0.5	3	aadE	199	199	364	aadE	4.77E-02	6.43E-05	7.99E-05	4.66E-01	1.17E-01	1.96E-01	bad-chisq
SBHRCTCRMOGY_4	0.05	10	400	0.5	4	aadE	199	199	364	aadE	4.77E-02	6.43E-05	8.52E-05	4.62E-01	1.16E-01	1.96E-01	bad-chisq
SBHRCTCRMOGY_5	0.05	10	400	0.5	5	aadE	199	199	364	aadE	4.77E-02	6.43E-05	6.19E-05	4.68E-01	1.16E-01	1.99E-01	bad-chisq
SBHRCTCRMOGY_6	0.05	10	400	0.5	6	aadE	199	199	364	aadE	4.77E-02	6.43E-05	1.02E-04	4.67E-01	1.19E-01	1.94E-01	bad-chisq
SBHRCTCRMOGY_7	0.05	10	400	0.5	7	aadE	199	199	364	aadE	4.77E-02	6.43E-05	5.70E-05	4.70E-01	1.15E-01	2.00E-01	bad-chisq
SBHRCTCRMOGY_8	0.05	10	400	0.5	8	aadE	199	199	364	aadE	4.77E-02	6.43E-05	5.70E-05	4.70E-01	1.15E-01	2.00E-01	bad-chisq
SBHRCTCRMOGY_9	0.05	10	400	0.5	9	aadE	199	199	364	aadE	4.77E-02	6.43E-05	5.70E-05	4.70E-01	1.15E-01	2.00E-01	bad-chisq
SBHRCTCRMOGY_10	0.05	10	400	0.5	10	aadE	199	199	364	aadE	4.77E-02	6.43E-05	5.70E-05	4.70E-01	1.15E-01	2.00E-01	bad-chisq
CIIHYBHHNPWF_1	0.05	10	500	0.5	1	aadE	249	249	264	aadE	4.82E-02	2.86E-05	1.84E-05	4.48E-01	1.04E-01	1.91E-01
CIIHYBHHNPWF_2	0.05	10	500	0.5	2	aadE	249	249	264	aadE	4.82E-02	2.86E-05	3.45E-05	4.34E-01	1.04E-01	1.84E-01
CIIHYBHHNPWF_3	0.05	10	500	0.5	3	aadE	249	249	264	aadE	4.82E-02	2.86E-05	2.51E-05	4.50E-01	1.06E-01	1.88E-01
CIIHYBHHNPWF_4	0.05	10	500	0.5	4	aadE	249	249	264	aadE	4.82E-02	2.86E-05	6.43E-06	4.75E-01	1.04E-01	2.01E-01
CIIHYBHHNPWF_5	0.05	10	500	0.5	5	aadE	249	249	264	aadE	4.82E-02	2.86E-05	2.54E-05	4.38E-01	1.03E-01	1.88E-01
CIIHYBHHNPWF_6	0.05	10	500	0.5	6	aadE	249	249	264	aadE	4.82E-02	2.86E-05	2.54E-05	4.38E-01	1.03E-01	1.88E-01
CIIHYBHHNPWF_7	0.05	10	500	0.5	7	aadE	249	249	264	aadE	4.82E-02	2.86E-05	4.28E-05	4.30E-01	1.04E-01	1.82E-01
CIIHYBHHNPWF_8	0.05	10	500	0.5	8	aadE	249	249	264	aadE	4.82E-02	2.86E-05	2.54E-05	4.38E-01	1.03E-01	1.88E-01
CIIHYBHHNPWF_9	0.05	10	500	0.5	9	aadE	249	249	264	aadE	4.82E-02	2.86E-05	3.85E-05	4.31E-01	1.04E-01	1.83E-01
CIIHYBHHNPWF_10	0.05	10	500	0.5	10	aadE	249	249	264	aadE	4.82E-02	2.86E-05	2.54E-05	4.38E-01	1.03E-01	1.88E-01
TWROXSPLPTPH_1	0.05	10	600	0.5	1	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_2	0.05	10	600	0.5	2	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_3	0.05	10	600	0.5	3	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_4	0.05	10	600	0.5	4	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_5	0.05	10	600	0.5	5	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_6	0.05	10	600	0.5	6	aadE	193	294	275	aadE	2.46E-02	1.90E-04	5.04E-04	4.98E-01	1.42E-01	1.57E-01	bad-chisq
TWROXSPLPTPH_7	0.05	10	600	0.5	7	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_8	0.05	10	600	0.5	8	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_9	0.05	10	600	0.5	9	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.78E-04	5.34E-01	1.41E-01	1.69E-01	bad-chisq
TWROXSPLPTPH_10	0.05	10	600	0.5	10	aadE	193	294	275	aadE	2.46E-02	1.90E-04	1.58E-04	5.38E-01	1.41E-01	1.70E-01	bad-chisq
PGZEFNMKARVA_1	0.05	10	700	0.5	1	aadE	142	345	275	aadE	2.46E-02	2.90E-05	7.43E-05	5.27E-01	1.32E-01	1.79E-01
PGZEFNMKARVA_2	0.05	10	700	0.5	2	aadE	142	345	275	aadE	2.46E-02	2.90E-05	2.57E-05	5.55E-01	1.31E-01	1.89E-01
PGZEFNMKARVA_3	0.05	10	700	0.5	3	aadE	142	345	275	aadE	2.46E-02	2.90E-05	2.57E-05	5.55E-01	1.31E-01	1.89E-01
PGZEFNMKARVA_4	0.05	10	700	0.5	4	aadE	142	345	275	aadE	2.46E-02	2.90E-05	2.57E-05	5.55E-01	1.31E-01	1.89E-01
PGZEFNMKARVA_5	0.05	10	700	0.5	5	aadE	142	345	275	aadE	2.46E-02	2.90E-05	1.36E-04	5.12E-01	1.33E-01	1.72E-01
PGZEFNMKARVA_6	0.05	10	700	0.5	6	aadE	142	345	275	aadE	2.46E-02	2.90E-05	2.57E-05	5.55E-01	1.31E-01	1.89E-01
PGZEFNMKARVA_7	0.05	10	700	0.5	7	aadE	142	345	275	aadE	2.46E-02	2.90E-05	4.54E-05	5.43E-01	1.32E-01	1.84E-01
PGZEFNMKARVA_8	0.05	10	700	0.5	8	aadE	142	345	275	aadE	2.46E-02	2.90E-05	2.57E-05	5.55E-01	1.31E-01	1.89E-01
PGZEFNMKARVA_9	0.05	10	700	0.5	9	aadE	142	345	275	aadE	2.46E-02	2.90E-05	2.57E-05	5.55E-01	1.31E-01	1.89E-01
PGZEFNMKARVA_10	0.05	10	700	0.5	10	aadE	142	345	275	aadE	2.46E-02	2.90E-05	6.10E-05	5.34E-01	1.32E-01	1.81E-01
MNSQJKWTLLYR_1	0.05	100	100	0.5	1	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
MNSQJKWTLLYR_2	0.05	100	100	0.5	2	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
MNSQJKWTLLYR_3	0.05	100	100	0.5	3	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
MNSQJKWTLLYR_4	0.05	100	100	0.5	4	aadE	49	49	664	aadE	4.08E-02	4.11E-02	4.16E-02	5.21E-01	2.52E-01	2.06E-01	bad-chisq
MNSQJKWTLLYR_5	0.05	100	100	0.5	5	aadE	49	49	664	aadE	4.08E-02	4.11E-02	5.02E-02	5.09E-01	2.57E-01	1.98E-01	bad-chisq
